eth_time,eth_price,eth_high,eth_low,eth_24hourhigh,eth_24hourlow,eth_nexthourprice,eth_nextdayprice,eth_nextweekprice,btc_time,btc_price,btc_high,btc_low,btc_24hourhigh,btc_24hourlow,btc_nexthourprice,btc_nextdayprice,btc_nextweekprice
9/27/2022 7:00,1378.33,4078.409003,4060.689248,4078.409003,3951.929393,1384.4,4082.786216,3944.990568,2021-12-11T16:00:00.000-08:00,49412.74383,49412.74383,49519.0428,49412.74383,48157.65901,49193.20845,49771.07119,46754.20662
9/27/2022 8:00,1384.4,4074.979914,4045.533911,4078.409003,3951.929393,1387.02,3985.039486,3917.140998,2021-12-11T17:00:00.000-08:00,49193.20845,49193.20845,49275.00053,49412.74383,48177.62249,49193.20845,48724.87322,46614.74061
9/27/2022 9:00,1387.02,4051.596304,4043.200928,4078.409003,3951.929393,1388.82,3986.067851,3939.116004,2021-12-11T18:00:00.000-08:00,49193.20845,49193.20845,49193.20845,49412.74383,48177.62249,49239.20427,48753.10383,47036.04205
9/27/2022 10:00,1388.82,4048.398045,4040.260524,4078.409003,3951.929393,1392.07,3999.689956,3995.262239,2021-12-11T19:00:00.000-08:00,49239.20427,49193.20845,49239.20427,49412.74383,48177.62249,49016.60914,48929.89388,47834.28231
9/27/2022 11:00,1392.07,4044.919491,4021.655601,4078.409003,3951.929393,1387.99,4013.795427,4013.503645,2021-12-11T20:00:00.000-08:00,49016.60914,49016.60914,49239.20427,49412.74383,48177.62249,48954.96532,48930.99748,47915.63461
9/27/2022 12:00,1387.99,4043.116113,4021.750817,4078.409003,3951.929393,1388.35,4035.614287,3994.519536,2021-12-11T21:00:00.000-08:00,48954.96532,48954.96532,49002.96614,49412.74383,48177.62249,49081.03768,49215.78663,47743.26243
9/27/2022 13:00,1388.35,4053.055459,4039.172612,4078.409003,3977.218206,1365.19,3993.527151,3980.104793,2021-12-11T22:00:00.000-08:00,49081.03768,49019.70039,49081.03768,49412.74383,48406.24776,49203.93766,49089.22075,47639.40394
9/27/2022 14:00,1365.19,4056.841236,4048.954809,4078.409003,3992.934334,1331.84,3989.378122,3981.360788,2021-12-11T23:00:00.000-08:00,49203.93766,49081.03768,49203.99123,49412.74383,48406.24776,49120.15387,48778.15197,47639.40394
9/27/2022 15:00,1331.84,4054.228426,4023.813472,4078.409003,3998.226225,1314.31,4022.388892,3975.422684,2021-12-12T00:00:00.000-08:00,49120.15387,49120.15387,49203.93766,49412.74383,48406.24776,48942.61378,49019.66068,47600.83445
9/27/2022 16:00,1314.31,4028.229373,4016.658708,4078.409003,4003.426264,1323.11,4001.588794,3961.518371,2021-12-12T01:00:00.000-08:00,48942.61378,48942.61378,49039.7027,49412.74383,48406.24776,48835.85482,48918.18097,47204.7304
9/27/2022 17:00,1323.11,4020.96447,4009.714342,4078.409003,4003.426264,1324.6,3994.787518,3930.670394,2021-12-12T02:00:00.000-08:00,48835.85482,48835.6804,48942.61378,49412.74383,48406.24776,49122.49742,52374.59595,47077.18031
9/27/2022 18:00,1324.6,4043.535258,4015.886096,4078.409003,4003.426264,1324.88,4008.106794,3923.814299,2021-12-12T03:00:00.000-08:00,49122.49742,48835.85482,49122.49742,49412.74383,48406.24776,49489.36017,48752.66738,47077.57566
9/27/2022 19:00,1324.88,4052.041368,4036.619143,4078.409003,4003.426264,1322.06,3995.136334,3939.07777,2021-12-12T04:00:00.000-08:00,49489.36017,49308.18906,49489.36017,49412.74383,48406.24776,49764.03615,48751.31276,47134.57396
9/27/2022 20:00,1322.06,4049.774069,4035.886922,4078.409003,4003.426264,1330,3987.306905,3953.397534,2021-12-12T05:00:00.000-08:00,49764.03615,49544.42574,49764.03615,49544.42574,48593.36632,49734.31755,51905.80471,47646.10716
9/27/2022 21:00,1330,4050.339815,4037.142165,4078.409003,4003.426264,1328.01,3926.618208,3949.74273,2021-12-12T06:00:00.000-08:00,49734.31755,49694.37614,49764.87962,49694.37614,48631.55443,49664.49735,48002.77224,47460.94048
9/27/2022 22:00,1328.01,4044.920584,4028.623768,4078.409003,4003.426264,1333.63,3806.340034,3941.707939,2021-12-12T07:00:00.000-08:00,49664.49735,49664.49735,49664.49735,49694.37614,48631.55443,49730.84279,47027.52312,47357.11927
9/27/2022 23:00,1333.63,4038.478971,4024.208143,4078.409003,4003.426264,1310.79,3804.326008,3930.305056,2021-12-12T08:00:00.000-08:00,49730.84279,49663.44976,49730.84279,49694.37614,48631.55443,50171.83988,47111.63091,47344.35055
9/28/2022 0:00,1310.79,4073.893872,4038.862194,4078.409003,4003.426264,1277.14,3820.679238,3931.902861,2021-12-12T09:00:00.000-08:00,50171.83988,50034.70247,50348.14843,50034.70247,48631.55443,50641.22316,47484.86429,47223.74236
9/28/2022 1:00,1277.14,4142.401752,4074.17353,4142.401752,4003.426264,1287.24,3818.678625,3933.422044,2021-12-12T10:00:00.000-08:00,50641.22316,50216.20537,50700.69605,50216.20537,48631.55443,50362.82511,47489.48698,48934.3721
9/28/2022 2:00,1287.24,4159.708036,4139.136298,4159.708036,4003.426264,1283.92,3754.523732,3915.55605,2021-12-12T11:00:00.000-08:00,50362.82511,50362.82511,50675.12701,50362.82511,48631.55443,50423.60534,46711.77654,46769.22249
9/28/2022 3:00,1283.92,4170.440287,4146.392146,4170.440287,4009.714342,1286.46,3745.01212,3918.143562,2021-12-12T12:00:00.000-08:00,50423.60534,50357.55289,50423.60534,50362.82511,48942.61378,53103.57143,46607.21525,46728.72335
9/28/2022 4:00,1286.46,4159.599899,4106.560761,4170.440287,4009.714342,1277.48,3770.49098,3912.337873,2021-12-12T13:00:00.000-08:00,53103.57143,53103.57143,53284.26561,53103.57143,48942.61378,50231.6968,46805.48967,46751.40231
9/28/2022 5:00,1277.48,4144.207861,4123.712894,4170.440287,4009.714342,1285.52,3789.548324,3967.772711,2021-12-12T14:00:00.000-08:00,50231.6968,49977.81894,50231.6968,53103.57143,48942.61378,50154.23258,47073.23114,47339.56544
9/28/2022 6:00,1285.52,4160.155568,4136.201228,4170.440287,4009.714342,1282.68,3778.30506,3927.018874,2021-12-12T15:00:00.000-08:00,50154.23258,50154.23258,50154.23258,53103.57143,48942.61378,49771.07119,46758.38386,46807.97883
9/28/2022 7:00,1282.68,4127.22208,4082.465075,4170.440287,4009.714342,1273.23,3808.839124,3931.962642,2021-12-12T16:00:00.000-08:00,49771.07119,49771.07119,50142.60102,53103.57143,48942.61378,48724.87322,47080.87795,46736.00728
9/28/2022 8:00,1273.23,4066.839359,3985.026481,4170.440287,3985.026481,1302.74,3783.034302,3937.719388,2021-12-12T17:00:00.000-08:00,48724.87322,48724.87322,49702.95554,53103.57143,48942.61378,48753.10383,46788.73226,46693.2511
9/28/2022 9:00,1302.74,3994.285344,3978.277806,4170.440287,3978.277806,1295.31,3774.943959,3927.925167,2021-12-12T18:00:00.000-08:00,48753.10383,48753.10383,48753.10383,53103.57143,48753.10383,48929.89388,46857.64219,46713.16242
9/28/2022 10:00,1295.31,4006.300148,3963.655586,4170.440287,3963.655586,1304.29,3772.011354,3917.013434,2021-12-12T19:00:00.000-08:00,48929.89388,48753.10383,48933.89101,53103.57143,48753.10383,48930.99748,46926.60308,46586.0781
9/28/2022 11:00,1304.29,4014.161169,3996.987441,4170.440287,3963.655586,1310.57,3772.047724,3918.777312,2021-12-12T20:00:00.000-08:00,48930.99748,48929.89388,48930.99748,53103.57143,48753.10383,49215.78663,47034.02528,46850.99088
9/28/2022 12:00,1310.57,4035.614287,4001.165266,4170.440287,3963.655586,1325.78,3752.060883,3864.154639,2021-12-12T21:00:00.000-08:00,49215.78663,48921.77116,49215.78663,53103.57143,48753.10383,49089.22075,46621.56739,46562.63039
9/28/2022 13:00,1325.78,4024.877158,3987.623859,4170.440287,3963.655586,1331.78,3727.612646,3857.134523,2021-12-12T22:00:00.000-08:00,49089.22075,49089.22075,49215.78663,53103.57143,48753.10383,48778.15197,46556.73542,46436.97689
9/28/2022 14:00,1331.78,4001.822029,3976.841576,4170.440287,3963.655586,1329.34,3777.878058,3834.10378,2021-12-12T23:00:00.000-08:00,48778.15197,48778.15197,49060.84352,53103.57143,48753.10383,49019.66068,46911.2775,46384.23736
9/28/2022 15:00,1329.34,4025.071693,3968.092239,4170.440287,3963.655586,1322.05,3806.057803,3820.579928,2021-12-13T00:00:00.000-08:00,49019.66068,48637.16162,49019.66068,53103.57143,48753.10383,48918.18097,47328.24355,46327.27776
9/28/2022 16:00,1322.05,4019.87275,3998.35328,4170.440287,3963.655586,1333.18,3774.468871,3780.564512,2021-12-13T01:00:00.000-08:00,48918.18097,48918.18097,49020.8848,53103.57143,48753.10383,52374.59595,47011.10711,45898.46558
9/28/2022 17:00,1333.18,4003.956701,3988.74798,4170.440287,3963.655586,1334.13,3813.650425,3804.611277,2021-12-13T02:00:00.000-08:00,52374.59595,52374.59595,52465.73112,53103.57143,48753.10383,48752.66738,50958.50253,46000.47769
9/28/2022 18:00,1334.13,4008.107592,3993.175044,4170.440287,3963.655586,1350.43,3824.792294,3809.935925,2021-12-13T03:00:00.000-08:00,48752.66738,48680.97448,48753.12663,53103.57143,48753.10383,48751.31276,47550.31999,46082.18068
9/28/2022 19:00,1350.43,4015.336487,3995.035436,4170.440287,3963.655586,1345.43,3830.480815,3782.354102,2021-12-13T04:00:00.000-08:00,48751.31276,48751.31276,48824.75338,53103.57143,48753.10383,51905.80471,47712.71026,45793.63669
9/28/2022 20:00,1345.43,4000.772101,3975.829454,4170.440287,3963.655586,1338.03,3798.575991,3784.103768,2021-12-13T05:00:00.000-08:00,51905.80471,51853.54817,52034.47405,53103.57143,48753.10383,48002.77224,47181.31315,45867.2112
9/28/2022 21:00,1338.03,3984.67185,3911.301416,4170.440287,3911.301416,1337.2,3812.50383,3821.791675,2021-12-13T06:00:00.000-08:00,48002.77224,47924.55728,48367.74509,53103.57143,48367.74509,47027.52312,47214.57094,46137.74323
9/28/2022 22:00,1337.2,3926.771992,3776.950111,4170.440287,3776.950111,1334.21,3783.109011,3802.319711,2021-12-13T07:00:00.000-08:00,47027.52312,47027.52312,47901.46979,53103.57143,47901.46979,47111.63091,46824.14601,46078.42352
9/28/2022 23:00,1334.21,3829.597528,3742.354982,4170.440287,3742.354982,1344.48,3779.769304,3830.785532,2021-12-13T08:00:00.000-08:00,47111.63091,46841.53424,47429.92667,53103.57143,47429.92667,47484.86429,46944.60218,46321.14414
9/29/2022 0:00,1344.48,3848.478178,3803.755453,4170.440287,3742.354982,1336.71,3766.564615,3826.62682,2021-12-13T09:00:00.000-08:00,47484.86429,47220.75422,47644.99403,53103.57143,47429.92667,47489.48698,46784.52776,46292.45285
9/29/2022 1:00,1336.71,3838.791521,3813.113161,4170.440287,3742.354982,1342.01,3754.416503,3846.499895,2021-12-13T10:00:00.000-08:00,47489.48698,47489.48698,47489.48698,53103.57143,47429.92667,46711.77654,46590.1877,46206.18482
9/29/2022 2:00,1342.01,3796.09635,3682.817152,4160.155568,3682.817152,1341.26,3772.208247,3860.927206,2021-12-13T11:00:00.000-08:00,46711.77654,45887.89728,47411.24003,53103.57143,47411.24003,46607.21525,46894.38868,46509.61195
9/29/2022 3:00,1341.26,3765.224646,3720.833243,4160.155568,3682.817152,1332.36,3823.518898,3919.214072,2021-12-13T12:00:00.000-08:00,46607.21525,46335.07433,46790.85609,52374.59595,46790.85609,46805.48967,47739.9476,47023.03005
9/29/2022 4:00,1332.36,3776.393501,3684.020942,4160.155568,3682.817152,1328.58,3851.095526,3922.05536,2021-12-13T13:00:00.000-08:00,46805.48967,46493.70087,46805.48967,52374.59595,46790.85609,47073.23114,51200.68542,47181.53648
9/29/2022 5:00,1328.58,3795.026094,3760.614621,4127.22208,3682.817152,1321.99,3838.303129,3897.345025,2021-12-13T14:00:00.000-08:00,47073.23114,46891.52449,47073.23114,52374.59595,46790.85609,46758.38386,48190.65318,46905.16468
9/29/2022 6:00,1321.99,3805.372659,3753.351371,4066.839359,3682.817152,1324.23,3862.047922,3947.503203,2021-12-13T15:00:00.000-08:00,46758.38386,46758.38386,46972.23192,52374.59595,46790.85609,47080.87795,48231.32647,47047.39422
9/29/2022 7:00,1324.23,3816.583512,3737.316321,4035.614287,3682.817152,1336.99,3857.690523,3940.128337,2021-12-13T16:00:00.000-08:00,47080.87795,46402.60134,47080.87795,52374.59595,46790.85609,46788.73226,48297.71574,46941.37438
9/29/2022 8:00,1336.99,3816.837086,3773.805322,4035.614287,3682.817152,1336.71,3836.568237,3932.763922,2021-12-13T17:00:00.000-08:00,46788.73226,46788.73226,47063.8415,52374.59595,46790.85609,46857.64219,48078.29551,46908.76242
9/29/2022 9:00,1336.71,3784.428502,3725.634137,4035.614287,3682.817152,1336.57,3831.417123,3921.742708,2021-12-13T18:00:00.000-08:00,46857.64219,46727.28479,46885.64601,52374.59595,46790.85609,46926.60308,47885.10729,47395.16038
9/29/2022 10:00,1336.57,3792.668987,3733.94013,4035.614287,3682.817152,1319.87,3842.485815,3998.729617,2021-12-13T19:00:00.000-08:00,46926.60308,46926.60308,46987.81599,52374.59595,46790.85609,47034.02528,48158.10361,47881.55833
9/29/2022 11:00,1319.87,3787.670423,3738.181008,4025.071693,3682.817152,1301.1,3860.958443,4027.740203,2021-12-13T20:00:00.000-08:00,47034.02528,46914.215,47040.57696,52374.59595,46790.85609,46621.56739,48275.85622,48611.52053
9/29/2022 12:00,1301.1,3782.303554,3718.834254,4025.071693,3682.817152,1320.22,3852.641076,4030.999471,2021-12-13T21:00:00.000-08:00,46621.56739,46621.56739,47021.06683,52374.59595,46790.85609,46556.73542,48195.6622,48511.74177
9/29/2022 13:00,1320.22,3749.314471,3689.360085,4025.071693,3682.817152,1326.81,3858.326576,4009.340534,2021-12-13T22:00:00.000-08:00,46556.73542,46554.92302,46737.02395,52374.59595,46737.02395,46911.2775,48195.6622,48397.47782
9/29/2022 14:00,1326.81,3777.89651,3724.173146,4019.87275,3682.817152,1337.45,3863.613443,4007.104139,2021-12-13T23:00:00.000-08:00,46911.2775,46629.21033,46911.2775,52374.59595,46737.02395,47328.24355,48190.44626,48514.125
9/29/2022 15:00,1337.45,3809.923179,3778.306194,4015.336487,3682.817152,1326.53,3877.325964,4021.576629,2021-12-14T00:00:00.000-08:00,47328.24355,46955.4273,47328.24355,52374.59595,46737.02395,47011.10711,48650.53378,48706.17616
9/29/2022 16:00,1326.53,3816.804382,3772.814432,4015.336487,3682.817152,1326.85,3880.953163,4021.578615,2021-12-14T01:00:00.000-08:00,47011.10711,47011.10711,47330.83632,51853.54817,46737.02395,50958.50253,48598.43199,48618.14276
9/29/2022 17:00,1326.85,3813.650425,3771.077745,4015.336487,3682.817152,1333.3,3863.566763,4017.573405,2021-12-14T02:00:00.000-08:00,50958.50253,50890.0377,50958.50253,51853.54817,46737.02395,47550.31999,48423.88098,48643.12103
9/29/2022 18:00,1333.3,3826.487596,3791.962085,4000.772101,3682.817152,1337.8,3855.843972,4023.182962,2021-12-14T03:00:00.000-08:00,47550.31999,47224.4678,47550.31999,51853.54817,46737.02395,47712.71026,48237.1975,48719.3246
9/29/2022 19:00,1337.8,3851.066174,3823.762275,3984.67185,3682.817152,1332.68,3828.801446,4021.053028,2021-12-14T04:00:00.000-08:00,47712.71026,47632.1816,47811.23083,50890.0377,46737.02395,47181.31315,47710.25064,49824.81049
9/29/2022 20:00,1332.68,3834.886775,3787.156807,3926.771992,3682.817152,1329.28,3829.313162,4015.167265,2021-12-14T05:00:00.000-08:00,47181.31315,47181.31315,47700.6892,50890.0377,46737.02395,47214.57094,47651.70642,48850.88107
9/29/2022 21:00,1329.28,3817.302058,3784.712461,3851.066174,3682.817152,1335.69,3788.854514,4001.555455,2021-12-14T06:00:00.000-08:00,47214.57094,46969.49648,47214.57094,50890.0377,46737.02395,46824.14601,47371.27215,48717.51685
9/29/2022 22:00,1335.69,3831.36372,3753.671922,3851.066174,3682.817152,1337.52,3688.454235,3987.304783,2021-12-14T07:00:00.000-08:00,46824.14601,46824.14601,47369.11936,50890.0377,46737.02395,46944.60218,46752.99749,48613.50044
9/29/2022 23:00,1337.52,3797.59444,3767.793708,3851.066174,3682.817152,1335.97,3703.523147,3995.897831,2021-12-14T08:00:00.000-08:00,46944.60218,46709.46612,46953.72829,50890.0377,46737.02395,46784.52776,46873.66962,48581.46724
9/30/2022 0:00,1335.97,3793.162078,3766.476115,3851.066174,3682.817152,1326.38,3715.082547,3999.295993,2021-12-14T09:00:00.000-08:00,46784.52776,46784.52776,47122.1729,50890.0377,46737.02395,46590.1877,47065.34562,48642.31179
9/30/2022 1:00,1326.38,3777.808176,3747.118995,3851.066174,3684.020942,1327.5,3794.533409,3989.723542,2021-12-14T10:00:00.000-08:00,46590.1877,46590.1877,46769.36785,50890.0377,46737.02395,46894.38868,47732.96799,48604.09135
9/30/2022 2:00,1327.5,3774.799525,3752.767437,3851.066174,3684.020942,1328.49,3962.424987,4003.684,2021-12-14T11:00:00.000-08:00,46894.38868,46669.15288,46894.38868,50890.0377,46737.02395,47739.9476,48679.0186,48535.0612
9/30/2022 3:00,1328.49,3834.145475,3778.092537,3851.066174,3689.360085,1329.87,4058.899597,4010.751593,2021-12-14T12:00:00.000-08:00,47739.9476,46973.12589,47739.9476,50890.0377,46737.02395,51200.68542,49286.81098,48643.72662
9/30/2022 4:00,1329.87,3860.610901,3826.207191,3860.610901,3689.360085,1332.98,4058.950704,4023.241513,2021-12-14T13:00:00.000-08:00,51200.68542,50907.78629,51239.4923,50907.78629,46737.02395,48190.65318,49160.42482,48890.17485
9/30/2022 5:00,1332.98,3851.538264,3835.276806,3860.610901,3689.360085,1339.89,4017.090367,4024.582217,2021-12-14T14:00:00.000-08:00,48190.65318,48190.65318,48369.14636,50907.78629,46737.02395,48231.32647,48868.30797,49074.23059
9/30/2022 6:00,1339.89,3867.559699,3830.784441,3867.559699,3689.360085,1348.61,4019.052089,4023.317485,2021-12-14T15:00:00.000-08:00,48231.32647,48190.00142,48231.32647,50907.78629,46737.02395,48297.71574,48877.20535,49027.98109
9/30/2022 7:00,1348.61,3877.219415,3853.146395,3877.219415,3689.360085,1342.48,4046.141189,4004.607999,2021-12-14T16:00:00.000-08:00,48297.71574,48297.71574,48519.04827,50907.78629,46737.02395,48078.29551,49166.14621,48867.58621
9/30/2022 8:00,1342.48,3853.545783,3832.134602,3877.219415,3689.360085,1337.07,4044.51417,4031.188837,2021-12-14T17:00:00.000-08:00,48078.29551,48078.29551,48283.01505,50907.78629,46737.02395,47885.10729,49073.21428,48814.57695
9/30/2022 9:00,1337.07,3838.426385,3826.82301,3877.219415,3689.360085,1330.79,4037.286517,4049.266269,2021-12-14T18:00:00.000-08:00,47885.10729,47885.10729,47960.57002,50907.78629,46737.02395,48158.10361,49069.06987,49508.28993
9/30/2022 10:00,1330.79,3842.545701,3822.447051,3877.219415,3689.360085,1327.47,4021.821784,4054.773995,2021-12-14T19:00:00.000-08:00,48158.10361,47950.11287,48158.10361,50907.78629,46737.02395,48275.85622,48878.9716,49362.19632
9/30/2022 11:00,1327.47,3872.007621,3833.224685,3877.219415,3689.360085,1335.63,4019.453633,4047.99289,2021-12-14T20:00:00.000-08:00,48275.85622,48275.85622,48279.85113,50907.78629,46737.02395,48195.6622,48782.15737,49317.02893
9/30/2022 12:00,1335.63,3861.163003,3842.146863,3877.219415,3724.173146,1360.1,4005.17945,4037.993194,2021-12-14T21:00:00.000-08:00,48195.6622,48195.6622,48275.85622,50907.78629,46769.36785,48195.6622,48716.8649,49114.49894
9/30/2022 13:00,1360.1,3868.228661,3853.332792,3877.219415,3747.118995,1351.09,4018.66245,4042.099276,2021-12-14T22:00:00.000-08:00,48195.6622,48195.6622,48195.6622,50907.78629,46769.36785,48190.44626,48750.94354,49114.49894
9/30/2022 14:00,1351.09,3867.252272,3851.087176,3877.219415,3747.118995,1352.24,4024.287102,4048.297647,2021-12-14T23:00:00.000-08:00,48190.44626,48144.62481,48190.44626,50907.78629,46769.36785,48650.53378,48828.82074,49130.29183
9/30/2022 15:00,1352.24,3880.505595,3859.045529,3880.505595,3747.118995,1345.29,4030.193546,4044.002341,2021-12-15T00:00:00.000-08:00,48650.53378,48283.98294,48703.45556,50907.78629,46769.36785,48598.43199,48850.79829,49363.81073
9/30/2022 16:00,1345.29,3888.186321,3877.609001,3888.186321,3747.118995,1347.65,4035.295143,4021.647661,2021-12-15T01:00:00.000-08:00,48598.43199,48598.43199,48639.30148,50907.78629,46769.36785,48423.88098,48850.93486,49001.61256
9/30/2022 17:00,1347.65,3873.155556,3861.458308,3888.186321,3747.118995,1337.54,4046.182602,4023.156278,2021-12-15T02:00:00.000-08:00,48423.88098,48423.88098,48597.8315,50907.78629,46769.36785,48237.1975,49082.40037,49044.20961
9/30/2022 18:00,1337.54,3866.361637,3854.882006,3888.186321,3747.118995,1331.73,4060.291751,4021.91234,2021-12-15T03:00:00.000-08:00,48237.1975,48237.1975,48365.30481,50907.78629,46769.36785,47710.25064,49299.44054,49019.40109
9/30/2022 19:00,1331.73,3861.766955,3828.798352,3888.186321,3747.118995,1323.18,4038.700719,3979.344836,2021-12-15T04:00:00.000-08:00,47710.25064,47710.25064,48130.08939,50907.78629,46769.36785,47651.70642,48855.22043,48625.46694
9/30/2022 20:00,1323.18,3834.620659,3826.090913,3888.186321,3747.118995,1322.49,4064.442113,3968.394299,2021-12-15T05:00:00.000-08:00,47651.70642,47602.25929,47706.99335,50907.78629,46769.36785,47371.27215,48968.83111,48611.1802
9/30/2022 21:00,1322.49,3826.176694,3786.82206,3888.186321,3747.118995,1328.71,4065.396567,3998.589734,2021-12-15T06:00:00.000-08:00,47371.27215,47371.27215,47651.70642,50907.78629,46769.36785,46752.99749,48706.64202,48771.8773
9/30/2022 22:00,1328.71,3788.174342,3688.314303,3888.186321,3688.314303,1327.35,4083.446579,4000.314445,2021-12-15T07:00:00.000-08:00,46752.99749,46751.86328,47371.27215,50907.78629,46769.36785,46873.66962,48578.92485,48773.17571
9/30/2022 23:00,1327.35,3711.335081,3665.940672,3888.186321,3665.940672,1331.48,4084.99052,4005.997936,2021-12-15T08:00:00.000-08:00,46873.66962,46750.04802,46880.6204,50907.78629,46769.36785,47065.34562,48504.83211,49058.04004
10/1/2022 0:00,1331.48,3720.114563,3696.885921,3888.186321,3665.940672,1330.16,4044.186811,3989.576198,2021-12-15T09:00:00.000-08:00,47065.34562,46864.06297,47239.26282,50907.78629,46880.6204,47732.96799,48004.93675,48841.15905
10/1/2022 1:00,1330.16,3810.704973,3713.766582,3888.186321,3665.940672,1329.61,4038.190213,3975.378131,2021-12-15T10:00:00.000-08:00,47732.96799,47160.83843,48026.59323,50907.78629,46880.6204,48679.0186,48029.92515,48749.66722
10/1/2022 2:00,1329.61,3963.510611,3781.157573,3963.510611,3665.940672,1328.93,4007.753823,3992.871335,2021-12-15T11:00:00.000-08:00,48679.0186,47483.62563,48998.76884,50907.78629,46880.6204,49286.81098,47818.28712,48785.53495
10/1/2022 3:00,1328.93,4078.577552,3966.763899,4078.577552,3665.940672,1329.17,4027.775976,4001.323402,2021-12-15T12:00:00.000-08:00,49286.81098,48710.96334,49412.73895,48710.96334,46880.6204,49160.42482,48130.00559,48956.33939
10/1/2022 4:00,1329.17,4085.602538,4048.342415,4085.602538,3665.940672,1327.65,4029.784507,4012.243352,2021-12-15T13:00:00.000-08:00,49160.42482,49158.73636,49286.81098,49158.73636,46880.6204,48868.30797,47962.51936,48956.12453
10/1/2022 5:00,1327.65,4055.035114,4015.931625,4085.602538,3665.940672,1328.81,4010.696577,4002.125116,2021-12-15T14:00:00.000-08:00,48868.30797,48868.30797,49160.42482,49158.73636,46880.6204,48877.20535,47795.03314,48855.73069
10/1/2022 6:00,1328.81,4024.636824,4002.012029,4085.602538,3665.940672,1331.61,3975.036976,3990.465368,2021-12-15T15:00:00.000-08:00,48877.20535,48854.84163,48877.20535,49158.73636,46880.6204,49166.14621,47702.70013,48755.33684
10/1/2022 7:00,1331.61,4051.748113,4019.826706,4085.602538,3665.940672,1330.78,3977.934714,3941.744921,2021-12-15T16:00:00.000-08:00,49166.14621,48877.68894,49166.14621,49158.73636,46880.6204,49073.21428,47768.10638,48183.61885
10/1/2022 8:00,1330.78,4048.71823,4031.11901,4085.602538,3665.940672,1329.62,3977.136062,3949.222776,2021-12-15T17:00:00.000-08:00,49073.21428,49073.21428,49119.18674,49158.73636,46880.6204,49069.06987,47898.95053,48325.17534
10/1/2022 9:00,1329.62,4043.939546,4036.24226,4085.602538,3665.940672,1325.41,3970.068784,3969.061757,2021-12-15T18:00:00.000-08:00,49069.06987,49069.06987,49069.06987,49158.73636,46880.6204,48878.9716,47817.83875,48511.60687
10/1/2022 10:00,1325.41,4038.503063,4015.010412,4085.602538,3665.940672,1323.05,3969.503546,3959.623389,2021-12-15T19:00:00.000-08:00,48878.9716,48878.9716,48978.7949,49158.73636,46880.6204,48782.15737,47725.69695,48400.2287
10/1/2022 11:00,1323.05,4027.043734,4016.897387,4085.602538,3665.940672,1325.94,3976.650335,3959.047114,2021-12-15T20:00:00.000-08:00,48782.15737,48782.15737,48846.07751,49158.73636,46880.6204,48716.8649,47776.23444,48403.69386
10/1/2022 12:00,1325.94,4023.729052,4005.070011,4085.602538,3665.940672,1322.82,3959.568752,3952.674556,2021-12-15T21:00:00.000-08:00,48716.8649,48716.8649,48784.20293,49158.73636,46880.6204,48750.94354,47756.70605,48422.14696
10/1/2022 13:00,1322.82,4018.780619,4001.632681,4085.602538,3665.940672,1322.62,3954.43595,3957.159944,2021-12-15T22:00:00.000-08:00,48750.94354,48666.33284,48750.94354,49158.73636,46880.6204,48828.82074,47597.76519,48278.68667
10/1/2022 14:00,1322.62,4043.437415,4016.864116,4085.602538,3665.940672,1310.95,3884.081242,3930.668496,2021-12-15T23:00:00.000-08:00,48828.82074,48803.00052,48828.82074,49158.73636,46880.6204,48850.79829,46917.23504,48135.22639
10/1/2022 15:00,1310.95,4030.735064,4024.625799,4085.602538,3665.940672,1313.29,3885.763092,3931.133161,2021-12-16T00:00:00.000-08:00,48850.79829,48850.79829,48850.79829,49158.73636,46880.6204,48850.93486,47028.60148,48183.23792
10/1/2022 16:00,1313.29,4035.295143,4025.155122,4085.602538,3665.940672,1315.64,3877.945612,3929.270133,2021-12-16T01:00:00.000-08:00,48850.93486,48850.93486,48850.93486,49158.73636,46880.6204,49082.40037,47135.36152,48242.99691
10/1/2022 17:00,1315.64,4048.079041,4034.738378,4085.602538,3665.940672,1311.95,3833.689002,3942.152941,2021-12-16T02:00:00.000-08:00,49082.40037,48892.61271,49082.40037,49158.73636,46880.6204,49299.44054,46972.27221,48275.24716
10/1/2022 18:00,1311.95,4063.750425,4028.117812,4085.602538,3665.940672,1309.52,3840.497293,3937.994375,2021-12-16T03:00:00.000-08:00,49299.44054,49082.40037,49299.44054,49158.73636,46880.6204,48855.22043,47131.15986,48359.76388
10/1/2022 19:00,1309.52,4072.145148,4036.318027,4085.602538,3665.940672,1313.21,3831.957226,3945.245718,2021-12-16T04:00:00.000-08:00,48855.22043,48855.22043,49228.72283,49158.73636,46880.6204,48968.83111,47123.59248,48614.04192
10/1/2022 20:00,1313.21,4066.308721,4027.175884,4085.602538,3665.940672,1312.8,3818.051237,3950.365328,2021-12-16T05:00:00.000-08:00,48968.83111,48570.42783,48968.83111,49158.73636,46880.6204,48706.64202,47032.4483,48676.53783
10/1/2022 21:00,1312.8,4071.684726,4054.765811,4085.602538,3665.940672,1311.79,3737.421269,3939.481546,2021-12-16T06:00:00.000-08:00,48706.64202,48706.64202,48869.5758,49158.73636,46880.6204,48578.92485,46013.62632,48651.47847
